block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,45,6,0,poisson,619,336,1213.354955,2047.982942,43011,36346,180096
128k,45,5,1,poisson,669,300,1359.187954,2150.217237,38486,47312,216832
128k,45,5,1,poisson,672,301,1332.828012,2172.14876,38655,47519,216832
128k,45,4,2,poisson,627,223,2058.281136,2941.896465,28578,51817,253440
128k,45,4,2,poisson,628,223,2008.167582,3101.850505,28654,51955,253440
128k,45,4,2,poisson,610,217,1990.288462,3107.729293,27799,50405,253440
128k,45,3,3,poisson,647,184,2434.452899,3229.601159,23641,59296,287232
128k,45,3,3,poisson,656,188,2350.358696,3201.328877,24109,59914,287232
128k,45,3,3,poisson,641,178,2390.731884,3314.06328,22875,59308,287232
128k,45,3,3,poisson,652,190,2392.119565,3184.614082,24414,59186,287232
128k,45,2,4,poisson,794,254,1490.32902,2348.457527,32617,69135,323968
128k,45,2,4,poisson,765,223,1495.32902,2454.397471,28603,69491,323968
128k,45,1,5,poisson,1232,617,534.845878,1712.288937,79008,78832,357504
128k,45,8,0,poisson,584,319,1369.398479,2073.93871,40857,33987,238080
128k,45,7,1,poisson,615,292,1465.507724,2206.072888,37379,41460,275712
128k,45,6,2,poisson,585,238,1851.808408,2958.663924,30484,44509,311168
128k,45,5,3,poisson,584,196,2347.400581,3276.05482,25194,49693,347904
128k,45,6,2,poisson,586,238,1983.190991,2865.953928,30589,44663,311168
128k,45,5,3,poisson,589,198,2230.375181,3436.050405,25386,50072,347904
128k,45,4,4,poisson,593,163,2800.501832,3505.942743,20899,55071,384512
128k,45,4,4,poisson,588,159,2927.96337,3513.497004,20414,55032,384512
128k,45,4,4,poisson,613,178,2592.104396,3368.681425,22805,55702,384512
128k,45,3,5,poisson,664,191,2314.777778,2825.683293,24510,60588,418304
128k,45,3,5,poisson,669,190,2413.073671,2776.471848,24437,61343,418304
128k,45,2,6,poisson,776,250,1624.144177,2237.225035,32044,67453,455040
128k,45,1,7,poisson,1242,658,457.408602,1767.233167,84226,74831,488576
128k,45,11,1,poisson,620,308,1461.966601,1951.989644,39478,39943,197760
128k,45,10,2,poisson,595,267,1612.449927,2537.312869,34209,42054,216832
128k,45,9,3,poisson,603,243,1842.288601,2739.827248,31107,46145,234880
128k,45,8,4,poisson,602,214,2106.297619,3164.609091,27433,49742,253440
128k,45,8,4,poisson,612,217,2081.315018,3045.070707,27893,50576,253440
128k,45,7,5,poisson,605,190,2448.230052,3343.934504,24338,53142,269696
128k,45,6,6,poisson,617,167,2660.449275,3415.342246,21462,57642,287232
128k,45,6,6,poisson,623,174,2772.94686,3296.369875,22331,57503,287232
128k,45,5,7,poisson,665,189,2499.589855,2873.147355,24297,61028,304896
128k,45,5,7,poisson,660,187,2513.227536,2898.049118,24058,60603,304896
128k,45,4,8,poisson,732,222,1944.260628,2475.329514,28532,65368,323968
128k,45,3,9,poisson,813,282,1488.067797,2177.566002,36208,68056,340352
128k,45,2,10,poisson,1229,654,457.028674,1825.093806,83830,73621,357504
128k,45,15,1,poisson,592,302,1438.743651,2116.323046,38692,37246,257152
128k,45,13,3,poisson,581,255,1696.993879,2738.00174,32654,41776,294272
128k,45,12,4,poisson,580,236,1940.375976,2934.569724,30208,44106,311168
128k,45,10,6,poisson,571,192,2493.283745,3334.739514,24655,48630,347904
128k,45,11,5,poisson,578,215,2124.629339,3097.662125,27645,46510,328832
128k,45,9,7,poisson,582,176,2615.665319,3473.675061,22529,52070,365952
128k,45,8,8,poisson,581,160,2923.034799,3538.26498,20606,54012,384512
128k,45,8,8,poisson,583,161,2782.977106,3584.166112,20622,54088,384512
128k,45,7,9,poisson,619,174,2693.003109,3158.433408,22283,57065,400768
128k,45,6,10,poisson,635,171,2599.584541,2944.25306,21951,59502,418304
128k,45,5,11,poisson,661,179,2464.730435,2681.428362,22940,61786,435968
128k,45,4,12,poisson,720,211,2019.746765,2349.482982,27092,65173,455040
128k,45,2,14,poisson,1185,634,470.304659,1871.190988,81163,70654,488576
128k,45,18,2,poisson,565,277,1620.185657,2382.610345,35477,36890,334080
128k,45,16,4,poisson,563,246,1828.374329,2849.351248,31541,40682,369152
128k,45,14,6,poisson,563,213,2205.876931,3166.732536,27388,44819,406784
128k,45,12,8,poisson,563,183,2614.592192,3470.541823,23484,48731,442240
128k,45,13,7,poisson,564,198,2371.129104,3301.673789,25357,46890,425344
128k,45,11,9,poisson,561,167,2855.282908,3650.386028,21464,50505,459904
128k,45,10,10,poisson,561,151,3068.546444,3685.316943,19350,52548,478976
128k,45,9,11,poisson,592,162,2966.34034,3315.411537,20792,55053,497024
128k,45,8,12,poisson,597,157,3095.35989,3131.113456,20134,56354,515584
128k,45,7,13,poisson,621,167,2844.978238,2897.987004,21448,58232,531840
128k,45,6,14,poisson,666,192,2420.914251,2616.260951,24693,60771,549376
128k,45,4,16,poisson,736,228,1891.80037,2238.342433,29193,65080,586112
128k,45,2,18,poisson,1161,618,530.967742,1879.319149,79184,69631,619648
128k,45,23,2,poisson,550,275,1684.822757,2319.356139,35296,35318,409728
128k,45,20,5,poisson,551,240,2017.716493,2827.939453,30724,39932,462976
128k,45,18,7,poisson,551,216,2294.121514,3104.252185,27706,42938,497920
128k,45,15,10,poisson,550,179,2894.681361,3417.664735,23024,47583,552064
128k,45,17,8,poisson,550,203,2406.471882,3266.7943,26087,44508,516480
128k,45,14,11,poisson,551,167,2916.381565,3575.078286,21441,49221,570624
128k,45,13,12,poisson,550,154,3233.092933,3631.667825,19813,50752,589184
128k,45,12,13,poisson,557,149,3343.305105,3600.220908,19113,52311,606080
128k,45,10,15,poisson,591,157,3083.206821,3176.430506,20158,55554,642816
128k,45,9,16,poisson,604,159,3004.094584,2999.232423,20446,57059,660864
128k,45,8,17,poisson,616,159,3027.707875,2826.322909,20426,58560,679424
128k,45,5,20,poisson,673,181,2437.421739,2380.814536,23217,63044,730880
128k,45,3,22,poisson,801,280,1508.305085,2037.900284,35888,66759,766336
128k,45,27,3,poisson,543,268,1897.362893,2337.03598,34367,35292,498048
128k,45,24,6,poisson,540,234,2163.140541,2806.98023,30046,39249,556800
128k,45,21,9,poisson,543,207,2453.210167,3145.395662,26568,43047,607872
128k,45,18,12,poisson,542,177,2936.699203,3387.164217,22743,46846,661760
128k,45,20,10,poisson,538,195,2725.372619,3243.361446,25012,44011,626816
128k,45,17,13,poisson,543,167,3087.991966,3553.989464,21464,48239,680320
128k,45,15,15,poisson,543,148,3368.363201,3753.560522,19015,50672,715904
128k,45,14,16,poisson,549,143,3496.500515,3600.027361,18421,52089,734464
128k,45,12,18,poisson,582,157,3043.443844,3240.532003,20141,54457,769920
128k,45,11,19,poisson,585,150,3197.286182,3126.137656,19264,55805,787584
128k,45,9,21,poisson,614,160,2943.717866,2806.911842,20563,58196,824704
128k,45,6,24,poisson,664,179,2630.998792,2395.359603,22990,62123,877056
128k,45,3,27,poisson,796,279,1530.62954,2029.988579,35791,66181,930176
128k,45,32,3,poisson,531,266,2125.071015,2119.099597,34109,33926,571904
128k,45,28,7,poisson,536,235,2200.720835,2844.750298,30082,38572,644352
128k,45,25,10,poisson,538,209,2487.077806,3084.407522,26793,42133,701056
128k,45,21,14,poisson,538,176,3160.868304,3305.838448,22540,46365,771712
128k,45,23,12,poisson,535,191,2839.529853,3251.383788,24503,44127,737408
128k,45,20,15,poisson,525,163,3309.892562,3541.559009,20880,46345,790656
128k,45,18,17,poisson,532,149,3508.534661,3667.870233,19126,49148,825600
128k,45,16,19,poisson,548,145,3577.571556,3540.687091,18641,51701,860672
128k,45,14,21,poisson,566,145,3487.129763,3280.293958,18660,53971,898304
128k,45,13,22,poisson,575,145,3460.27212,3152.257853,18602,55149,916864
128k,45,11,24,poisson,601,155,3138.182711,2888.427284,19936,57156,951424
128k,45,7,28,poisson,647,169,2901.392746,2428.978236,21677,61268,1023360
128k,45,4,31,poisson,721,213,2049.005545,2115.171992,27316,65035,1077632
128k,45,36,4,poisson,531,263,2154.561538,2195.454932,33763,34429,661760
128k,45,32,8,poisson,525,230,2566.905833,2614.437717,29538,37798,735744
128k,45,28,12,poisson,514,197,3009.839786,2952.849066,25307,40700,808192
128k,45,24,16,poisson,520,169,3239.356156,3411.376411,21694,45018,884480
128k,45,26,14,poisson,533,189,2874.908941,3311.672218,24245,44056,845440
128k,45,22,18,poisson,530,158,3439.109876,3483.824004,20312,47706,919296
128k,45,20,20,poisson,533,145,3801.142292,3571.009924,18575,49772,954496
128k,45,18,22,poisson,537,134,3971.196016,3568.218499,17264,51651,989440
128k,45,16,24,poisson,559,142,3613.331395,3323.086457,18253,53404,1024512
128k,45,14,26,poisson,616,160,3087.179712,2900.533864,20523,58481,1062144
128k,45,12,28,poisson,631,159,3139.204805,2700.881399,20439,60440,1097600
128k,45,8,32,poisson,677,173,2693.084249,2326.70704,22229,64521,1170944
128k,45,4,36,poisson,760,224,1941.789279,1985.735849,28781,68616,1241472
128k,45,41,4,poisson,551,276,2220.831225,1917.733693,35393,35258,735872
128k,45,36,9,poisson,556,245,2283.724655,2599.894419,31381,39922,825600
128k,45,32,13,poisson,518,202,3048.958148,2803.195361,25856,40454,899584
128k,45,27,18,poisson,558,183,3080.523621,3134.22662,23533,48016,989568
128k,45,30,15,poisson,560,204,2665.990948,3053.521033,26145,45602,937216
128k,45,25,20,poisson,552,167,3489.461671,3136.837004,21400,49382,1028736
128k,45,23,22,poisson,559,155,3621.670835,3305.733445,19904,51773,1065088
128k,45,21,24,poisson,556,141,3948.278403,3392.387589,18147,53180,1099392
128k,45,18,27,poisson,586,148,3543.261753,3140.637292,19068,56093,1153280
128k,45,16,29,poisson,608,157,3312.36449,2927.973503,20097,57804,1188352
128k,45,14,31,poisson,621,156,3237.097837,2763.28649,20027,59641,1225984
128k,45,9,36,poisson,669,169,2827.465643,2348.134883,21731,64043,1316224
128k,45,5,40,poisson,731,204,2268.411594,2041.422438,26168,67552,1386240
128k,45,45,5,poisson,557,276,2095.849645,2097.964059,35392,36006,826240
128k,45,40,10,poisson,522,229,2754.872598,2355.532312,29407,37570,919040
128k,45,35,15,poisson,557,214,2698.891437,2837.889736,27489,43912,1007616
128k,45,30,20,poisson,537,176,3463.311815,2970.994885,22591,46292,1101056
128k,45,33,17,poisson,557,202,2849.700474,2982.158901,25884,45459,1043968
128k,45,28,22,poisson,538,165,3515.96434,3158.779355,21171,47854,1135872
128k,45,25,25,poisson,556,151,3796.642837,3269.183965,19424,51959,1192576
128k,45,23,27,poisson,557,139,4001.645514,3415.237684,17840,53543,1228928
128k,45,20,30,poisson,575,139,4022.945383,3138.143057,17869,55880,1282176
128k,45,18,32,poisson,600,152,3385.496813,2981.2276,19490,57393,1317120
128k,45,15,35,poisson,618,152,3314.515573,2751.056567,19546,59674,1371264
128k,45,10,40,poisson,661,165,2896.337446,2372.075731,21156,63557,1462016
128k,45,5,45,poisson,729,201,2304.343478,2022.925681,25854,67612,1550080
